order_id,order_date,client_id,sales_channel,event_type,status,discount_amount
4486,2024-08-16,1478,online,wedding,cancelled,0
4487,2024-08-16,2484,online,just_because,completed,0
4488,2024-08-16,2485,online,just_because,completed,0
4489,2024-08-16,1149,offline,just_because,completed,0
4490,2024-08-16,570,online,just_because,completed,250
4491,2024-08-17,384,online,wedding,completed,0
4492,2024-08-17,115,online,birthday,completed,0
4493,2024-08-17,2486,online,birthday,completed,0
4494,2024-08-17,849,offline,wedding,completed,0
4495,2024-08-17,1044,offline,birthday,completed,0
4496,2024-08-17,487,offline,corporate,completed,0
4497,2024-08-17,1860,online,just_because,completed,0
4498,2024-08-17,2487,online,birthday,completed,0
4499,2024-08-17,249,online,birthday,completed,0
4500,2024-08-18,2488,online,just_because,completed,0
4501,2024-08-18,2489,online,just_because,completed,150
4502,2024-08-18,1075,offline,wedding,completed,0
4503,2024-08-18,1496,offline,just_because,completed,0
4504,2024-08-18,368,online,just_because,completed,0
4505,2024-08-18,1211,offline,just_because,completed,0
4506,2024-08-18,1484,offline,birthday,completed,0
4507,2024-08-18,1492,offline,just_because,completed,0
4508,2024-08-18,2490,offline,birthday,completed,0
4509,2024-08-18,549,online,birthday,completed,0
4510,2024-08-18,2491,online,birthday,completed,0
4511,2024-08-19,469,online,birthday,completed,0
4512,2024-08-19,2492,online,just_because,completed,0
4513,2024-08-20,2493,online,birthday,completed,0
4514,2024-08-20,1336,offline,wedding,cancelled,0
4515,2024-08-20,2494,offline,birthday,completed,0
4516,2024-08-20,2495,online,just_because,completed,150
4517,2024-08-20,2496,online,wedding,completed,500
4518,2024-08-20,1358,online,birthday,completed,0
4519,2024-08-21,2497,offline,just_because,completed,0
4520,2024-08-21,2498,online,just_because,completed,0
4521,2024-08-22,919,offline,wedding,completed,0
4522,2024-08-22,998,online,birthday,completed,0
4523,2024-08-22,539,offline,wedding,completed,0
4524,2024-08-22,273,online,just_because,completed,0
4525,2024-08-22,1318,online,wedding,completed,0
4526,2024-08-22,1734,online,wedding,completed,0
4527,2024-08-22,1853,offline,just_because,completed,0
4528,2024-08-22,2499,online,corporate,completed,5250
4529,2024-08-23,2500,online,birthday,completed,0
4530,2024-08-23,1814,offline,birthday,completed,0
4531,2024-08-23,2405,online,wedding,completed,0
4532,2024-08-23,1475,offline,birthday,completed,0
4533,2024-08-23,1704,offline,just_because,completed,0
4534,2024-08-24,2501,online,birthday,cancelled,0
4535,2024-08-24,1061,online,birthday,completed,0
4536,2024-08-24,2502,online,birthday,completed,0
4537,2024-08-24,2166,online,just_because,cancelled,0
4538,2024-08-24,2503,online,just_because,completed,0
4539,2024-08-24,52,offline,wedding,completed,0
4540,2024-08-24,168,offline,just_because,completed,0
4541,2024-08-24,1251,online,birthday,completed,0
4542,2024-08-25,2504,online,september_1,completed,0
4543,2024-08-25,2505,online,september_1,completed,0
4544,2024-08-25,915,offline,september_1,completed,0
4545,2024-08-25,2506,online,september_1,completed,200
4546,2024-08-25,2507,online,september_1,completed,0
4547,2024-08-25,1993,offline,september_1,completed,0
4548,2024-08-25,220,online,september_1,cancelled,0
4549,2024-08-25,2508,online,september_1,completed,0
4550,2024-08-25,2509,online,september_1,completed,0
4551,2024-08-25,2376,online,september_1,completed,0
4552,2024-08-25,1051,online,september_1,completed,0
4553,2024-08-25,226,online,september_1,completed,0
4554,2024-08-25,2510,online,september_1,completed,0
4555,2024-08-25,2117,online,september_1,completed,0
4556,2024-08-25,1614,online,september_1,completed,400
4557,2024-08-25,1204,online,september_1,completed,0
4558,2024-08-25,2511,online,september_1,completed,0
4559,2024-08-25,2512,online,september_1,completed,0
4560,2024-08-25,2513,online,september_1,completed,0
4561,2024-08-25,1416,online,september_1,completed,0
4562,2024-08-25,2282,offline,september_1,completed,0
4563,2024-08-25,2514,offline,september_1,completed,0
4564,2024-08-25,1701,offline,september_1,completed,0
4565,2024-08-25,2515,offline,september_1,completed,0
4566,2024-08-25,2516,offline,september_1,completed,0
4567,2024-08-26,2517,online,september_1,completed,0
4568,2024-08-26,801,online,september_1,completed,100
4569,2024-08-26,2518,offline,september_1,completed,0
4570,2024-08-26,131,offline,september_1,completed,0
4571,2024-08-26,2519,online,september_1,completed,0
4572,2024-08-26,2347,offline,september_1,completed,0
4573,2024-08-26,2211,offline,september_1,completed,0
4574,2024-08-26,2061,offline,september_1,completed,0
4575,2024-08-26,2520,offline,september_1,completed,0
4576,2024-08-26,1462,online,september_1,completed,0
4577,2024-08-26,2521,online,september_1,completed,0
4578,2024-08-26,378,online,september_1,cancelled,0
4579,2024-08-26,2522,offline,september_1,completed,0
4580,2024-08-26,374,offline,september_1,completed,0
4581,2024-08-26,723,online,september_1,completed,0
4582,2024-08-27,129,offline,september_1,completed,0
4583,2024-08-27,1487,online,september_1,completed,0
4584,2024-08-27,2359,online,september_1,completed,0
4585,2024-08-27,912,offline,september_1,completed,0
4586,2024-08-27,2523,offline,september_1,completed,0
4587,2024-08-27,1048,online,september_1,completed,0
4588,2024-08-27,2524,online,september_1,completed,0
4589,2024-08-27,2525,online,september_1,completed,200
4590,2024-08-27,2526,offline,september_1,completed,0
4591,2024-08-27,1990,offline,september_1,completed,0
4592,2024-08-27,2527,online,september_1,completed,0
4593,2024-08-27,2528,offline,september_1,completed,0
4594,2024-08-27,2529,offline,september_1,completed,0
4595,2024-08-27,920,online,september_1,completed,0
4596,2024-08-27,1979,online,september_1,completed,0
4597,2024-08-27,873,online,september_1,completed,0
4598,2024-08-27,253,offline,september_1,completed,0
4599,2024-08-27,743,offline,september_1,completed,0
4600,2024-08-27,2530,offline,september_1,completed,0
4601,2024-08-27,2531,online,september_1,completed,0
4602,2024-08-27,2532,online,september_1,completed,0
4603,2024-08-27,2533,online,september_1,completed,0
4604,2024-08-27,2534,online,september_1,completed,0
4605,2024-08-27,1184,online,september_1,cancelled,0
4606,2024-08-28,2535,offline,september_1,completed,0
4607,2024-08-28,2536,online,september_1,completed,0
4608,2024-08-28,234,offline,september_1,completed,0
4609,2024-08-28,2537,online,september_1,completed,250
4610,2024-08-28,2538,online,september_1,completed,0
4611,2024-08-28,2539,online,september_1,completed,100
4612,2024-08-28,2540,online,september_1,completed,0
4613,2024-08-28,172,online,september_1,completed,0
4614,2024-08-28,1101,offline,september_1,completed,0
4615,2024-08-28,266,online,september_1,completed,0
4616,2024-08-28,2541,offline,september_1,completed,0
4617,2024-08-28,1350,offline,september_1,completed,0
4618,2024-08-28,2542,online,september_1,completed,0
4619,2024-08-28,642,offline,september_1,completed,0
4620,2024-08-28,2150,online,september_1,completed,400
4621,2024-08-28,1206,online,september_1,completed,0
4622,2024-08-28,1313,online,september_1,completed,0
4623,2024-08-28,2543,offline,september_1,cancelled,0
4624,2024-08-28,1894,online,september_1,completed,200
4625,2024-08-28,2519,online,september_1,completed,0
4626,2024-08-28,2544,online,september_1,completed,0
4627,2024-08-28,171,online,september_1,completed,0
4628,2024-08-29,1085,offline,september_1,completed,0
4629,2024-08-29,1845,online,september_1,completed,0
4630,2024-08-29,1902,offline,september_1,completed,0
4631,2024-08-29,1053,offline,september_1,completed,0
4632,2024-08-29,1755,offline,september_1,completed,100
4633,2024-08-29,2545,online,september_1,completed,0
4634,2024-08-29,2266,online,september_1,completed,0
4635,2024-08-29,2546,offline,september_1,completed,0
4636,2024-08-29,1510,online,september_1,completed,0
4637,2024-08-29,464,online,september_1,completed,200
4638,2024-08-29,2547,online,september_1,completed,0
4639,2024-08-29,2548,online,september_1,completed,0
4640,2024-08-29,2549,online,september_1,completed,0
4641,2024-08-29,562,online,september_1,completed,0
4642,2024-08-29,2550,online,september_1,completed,0
4643,2024-08-29,2551,offline,september_1,completed,0
4644,2024-08-29,360,online,september_1,completed,0
4645,2024-08-29,2552,online,september_1,completed,0
4646,2024-08-29,2553,offline,september_1,completed,0
4647,2024-08-29,2554,offline,september_1,completed,0
4648,2024-08-29,2555,offline,september_1,completed,0
4649,2024-08-29,664,offline,september_1,completed,0
4650,2024-08-29,2556,online,september_1,completed,250
4651,2024-08-29,2557,online,september_1,completed,0
4652,2024-08-29,129,offline,september_1,completed,0
4653,2024-08-29,2558,online,september_1,completed,250
4654,2024-08-29,524,offline,september_1,completed,0
4655,2024-08-29,1640,offline,september_1,completed,0
4656,2024-08-29,2559,offline,september_1,completed,0
4657,2024-08-29,500,online,september_1,completed,0
4658,2024-08-30,2560,offline,september_1,completed,0
4659,2024-08-30,2561,offline,september_1,completed,0
4660,2024-08-30,1142,offline,september_1,completed,0
4661,2024-08-30,2562,offline,september_1,completed,0
4662,2024-08-30,2251,online,september_1,completed,0
4663,2024-08-30,2563,online,september_1,completed,100
4664,2024-08-30,2564,offline,september_1,completed,0
4665,2024-08-30,2565,online,september_1,completed,200
4666,2024-08-30,2566,online,september_1,cancelled,0
4667,2024-08-30,2567,online,september_1,completed,0
4668,2024-08-30,2568,online,september_1,completed,0
4669,2024-08-30,2569,online,september_1,completed,0
4670,2024-08-30,2570,online,september_1,completed,0
4671,2024-08-30,1721,offline,september_1,completed,0
4672,2024-08-30,2571,online,september_1,completed,0
4673,2024-08-30,2072,offline,september_1,completed,0
4674,2024-08-30,1752,online,september_1,completed,0
4675,2024-08-30,2572,offline,september_1,completed,0
4676,2024-08-31,2573,offline,september_1,cancelled,0
4677,2024-08-31,2109,offline,september_1,completed,0
4678,2024-08-31,637,online,september_1,completed,0
4679,2024-08-31,2383,offline,september_1,completed,0
4680,2024-08-31,434,offline,september_1,completed,100
4681,2024-08-31,304,online,september_1,completed,0
4682,2024-08-31,2574,online,september_1,completed,0
4683,2024-08-31,1654,offline,september_1,completed,0
4684,2024-08-31,2575,offline,september_1,completed,0
4685,2024-08-31,1748,offline,september_1,completed,0
4686,2024-08-31,2576,online,september_1,completed,0
4687,2024-08-31,1921,online,september_1,completed,200
4688,2024-08-31,800,online,september_1,completed,200
4689,2024-08-31,2428,online,september_1,completed,0
4690,2024-08-31,2577,online,september_1,completed,0
4691,2024-08-31,1352,offline,september_1,completed,50
4692,2024-08-31,238,online,september_1,cancelled,0
4693,2024-08-31,1324,offline,september_1,completed,0
4694,2024-08-31,2578,online,september_1,completed,0
4695,2024-08-31,1020,online,september_1,completed,0
4696,2024-08-31,1727,offline,september_1,completed,0
4697,2024-09-01,202,offline,september_1,completed,0
4698,2024-09-01,1276,offline,september_1,cancelled,0
4699,2024-09-01,2579,offline,september_1,completed,0
4700,2024-09-01,1128,online,september_1,completed,0
4701,2024-09-01,812,offline,september_1,completed,0
4702,2024-09-01,2580,offline,september_1,completed,0
4703,2024-09-01,2549,online,september_1,completed,0
4704,2024-09-01,1457,online,september_1,completed,0
4705,2024-09-01,1707,online,september_1,completed,0
4706,2024-09-01,2581,offline,september_1,completed,0
4707,2024-09-01,1630,online,september_1,completed,0
4708,2024-09-01,2582,offline,september_1,completed,0
4709,2024-09-01,2583,offline,september_1,completed,0
4710,2024-09-01,2584,online,september_1,cancelled,0
4711,2024-09-01,290,offline,september_1,completed,0
4712,2024-09-01,1958,online,september_1,completed,0
4713,2024-09-01,1838,online,september_1,completed,0
4714,2024-09-01,2585,online,september_1,completed,0
4715,2024-09-01,2288,offline,september_1,completed,0
4716,2024-09-01,2586,online,september_1,completed,0
4717,2024-09-01,2587,online,september_1,completed,0
4718,2024-09-01,2588,online,september_1,completed,0
4719,2024-09-01,1968,offline,september_1,completed,0
4720,2024-09-01,2498,online,september_1,cancelled,0
4721,2024-09-01,547,online,september_1,completed,200
4722,2024-09-02,2589,offline,birthday,completed,0
4723,2024-09-02,1307,online,just_because,completed,250
4724,2024-09-02,2177,offline,birthday,completed,0
4725,2024-09-02,2590,offline,birthday,completed,0
4726,2024-09-02,2479,offline,just_because,completed,0
4727,2024-09-02,2591,offline,just_because,completed,0
4728,2024-09-02,2592,online,corporate,completed,2250
4729,2024-09-02,2311,online,birthday,completed,0
4730,2024-09-03,1993,offline,birthday,completed,0
4731,2024-09-03,1650,offline,birthday,cancelled,0
4732,2024-09-03,2177,online,corporate,completed,950
4733,2024-09-03,2593,online,birthday,completed,0
4734,2024-09-04,2594,offline,birthday,cancelled,0
4735,2024-09-04,952,online,just_because,completed,0
4736,2024-09-04,2595,offline,just_because,completed,0
4737,2024-09-04,1756,online,just_because,completed,0
4738,2024-09-04,917,offline,birthday,completed,0
4739,2024-09-05,862,offline,just_because,completed,0
4740,2024-09-05,2596,online,corporate,completed,0
4741,2024-09-05,2522,online,just_because,completed,0
4742,2024-09-05,1048,offline,birthday,completed,0
4743,2024-09-05,2597,offline,just_because,completed,0
4744,2024-09-05,1820,offline,birthday,completed,0
4745,2024-09-06,1470,offline,birthday,completed,0
4746,2024-09-06,2598,online,birthday,completed,0
4747,2024-09-07,1935,online,birthday,completed,0
4748,2024-09-07,2599,online,birthday,completed,0
4749,2024-09-07,604,offline,just_because,completed,0
4750,2024-09-07,2600,offline,just_because,completed,0
4751,2024-09-07,2601,offline,corporate,completed,150
4752,2024-09-07,2525,online,birthday,completed,0
4753,2024-09-07,1318,online,just_because,completed,300
4754,2024-09-08,584,online,just_because,completed,0
4755,2024-09-09,2602,online,birthday,completed,0
4756,2024-09-09,1927,offline,corporate,completed,0
4757,2024-09-09,2603,offline,birthday,completed,0
4758,2024-09-09,27,online,corporate,completed,2850
4759,2024-09-09,2329,online,just_because,completed,0
4760,2024-09-10,2604,offline,birthday,completed,0
4761,2024-09-10,1647,offline,just_because,completed,0
4762,2024-09-10,1973,online,birthday,completed,250
4763,2024-09-10,855,online,just_because,completed,0
4764,2024-09-11,262,online,just_because,completed,500
4765,2024-09-11,2128,offline,birthday,completed,0
4766,2024-09-11,767,offline,birthday,completed,0
4767,2024-09-11,438,offline,birthday,completed,0
4768,2024-09-11,1336,online,corporate,completed,800
4769,2024-09-11,2605,offline,birthday,completed,0
4770,2024-09-12,2606,offline,birthday,completed,0
4771,2024-09-12,2607,online,birthday,completed,0
4772,2024-09-12,2608,offline,birthday,completed,0
4773,2024-09-12,2609,offline,birthday,completed,0
4774,2024-09-13,2610,offline,just_because,completed,0
4775,2024-09-13,1588,offline,just_because,cancelled,0
4776,2024-09-13,1264,online,just_because,completed,0
4777,2024-09-13,2611,online,birthday,completed,0
4778,2024-09-13,997,online,just_because,completed,150
4779,2024-09-13,2612,offline,birthday,completed,0
4780,2024-09-13,2613,offline,corporate,completed,4400
4781,2024-09-14,218,offline,birthday,completed,0
4782,2024-09-14,437,offline,corporate,completed,1550
4783,2024-09-14,1156,offline,corporate,completed,1650
4784,2024-09-14,2614,offline,corporate,completed,1350
4785,2024-09-14,2615,offline,corporate,completed,900
4786,2024-09-14,1776,online,corporate,completed,0
4787,2024-09-14,2299,online,birthday,completed,0
4788,2024-09-15,397,online,birthday,completed,0
4789,2024-09-15,823,online,just_because,completed,0
4790,2024-09-15,20,online,birthday,completed,0
4791,2024-09-15,929,offline,birthday,completed,0
4792,2024-09-16,2616,offline,birthday,completed,0
4793,2024-09-16,2617,online,just_because,completed,0
4794,2024-09-16,2618,online,just_because,completed,0
4795,2024-09-16,2619,online,birthday,completed,0
4796,2024-09-16,25,online,birthday,completed,0
4797,2024-09-16,1247,online,birthday,completed,0
4798,2024-09-16,1131,online,birthday,completed,0
4799,2024-09-17,2620,offline,birthday,completed,100
4800,2024-09-17,2621,offline,birthday,completed,0
4801,2024-09-17,1339,offline,just_because,completed,0
4802,2024-09-17,1747,offline,birthday,completed,0
4803,2024-09-17,2622,offline,corporate,completed,300
4804,2024-09-18,2623,online,just_because,cancelled,0
4805,2024-09-18,195,offline,birthday,completed,0
4806,2024-09-18,2624,online,just_because,completed,0
4807,2024-09-18,2625,online,just_because,cancelled,0
4808,2024-09-18,2626,online,birthday,completed,0
4809,2024-09-18,2627,online,birthday,completed,0
4810,2024-09-18,2499,offline,just_because,completed,0
4811,2024-09-18,469,offline,birthday,completed,0
4812,2024-09-19,2628,offline,birthday,completed,0
4813,2024-09-19,2629,offline,birthday,completed,0
4814,2024-09-19,2445,online,just_because,completed,0
4815,2024-09-20,2551,online,birthday,completed,0
4816,2024-09-21,1785,online,corporate,completed,200
4817,2024-09-21,2630,offline,birthday,completed,0
4818,2024-09-21,2631,offline,just_because,completed,0
4819,2024-09-21,2157,offline,birthday,completed,0
4820,2024-09-21,2632,offline,birthday,completed,0
4821,2024-09-21,1174,offline,birthday,completed,0
4822,2024-09-21,622,offline,just_because,completed,0
4823,2024-09-21,315,online,birthday,completed,0
4824,2024-09-22,2633,online,birthday,completed,0
4825,2024-09-22,2634,online,just_because,completed,0
4826,2024-09-22,322,offline,just_because,completed,0
4827,2024-09-22,1611,online,birthday,completed,0
4828,2024-09-22,355,online,just_because,completed,0
4829,2024-09-22,2635,offline,birthday,completed,0
4830,2024-09-22,1351,online,corporate,cancelled,0
4831,2024-09-22,321,offline,just_because,completed,0
4832,2024-09-23,2320,online,birthday,completed,0
4833,2024-09-23,1885,online,birthday,completed,150
4834,2024-09-24,1339,offline,birthday,completed,0
4835,2024-09-24,141,online,birthday,completed,0
4836,2024-09-24,2636,online,corporate,completed,1850
4837,2024-09-24,1891,online,birthday,completed,0
4838,2024-09-25,2637,online,birthday,cancelled,0
4839,2024-09-25,2579,offline,birthday,completed,0
4840,2024-09-25,835,online,birthday,completed,0
4841,2024-09-25,2246,online,birthday,completed,0
4842,2024-09-25,2638,offline,birthday,completed,0
4843,2024-09-25,2639,online,just_because,completed,0
4844,2024-09-25,2640,online,just_because,completed,0
4845,2024-09-26,2641,online,birthday,completed,0
4846,2024-09-26,2340,offline,birthday,completed,0
4847,2024-09-26,1772,offline,birthday,completed,0
4848,2024-09-26,1574,online,birthday,completed,0
4849,2024-09-27,1918,offline,birthday,cancelled,0
4850,2024-09-28,2642,online,birthday,completed,0
4851,2024-09-28,2643,online,birthday,completed,0
4852,2024-09-28,1325,online,birthday,completed,0
4853,2024-09-28,276,online,just_because,completed,0
4854,2024-09-28,2644,online,just_because,completed,0
4855,2024-09-28,1275,offline,just_because,completed,0
4856,2024-09-28,2645,offline,just_because,completed,0
4857,2024-09-28,2646,offline,just_because,completed,0
4858,2024-09-28,2647,online,just_because,completed,0
4859,2024-09-28,2648,offline,just_because,completed,0
4860,2024-09-28,2649,online,birthday,completed,0
4861,2024-09-29,2650,online,just_because,completed,0
4862,2024-09-29,626,offline,birthday,completed,0
4863,2024-09-29,2651,offline,birthday,completed,0
4864,2024-09-29,2652,online,corporate,completed,0
4865,2024-09-29,388,offline,just_because,cancelled,0
4866,2024-09-29,289,online,birthday,completed,0
4867,2024-09-29,2653,online,birthday,completed,350
4868,2024-09-29,646,offline,birthday,completed,0
4869,2024-09-29,1567,online,birthday,completed,0
4870,2024-09-29,2242,offline,birthday,completed,0
4871,2024-09-30,292,online,just_because,cancelled,0
4872,2024-09-30,2654,online,birthday,completed,0
4873,2024-09-30,1904,online,birthday,completed,0
4874,2024-09-30,277,online,just_because,completed,0
4875,2024-10-02,645,online,just_because,completed,0
4876,2024-10-02,747,online,just_because,completed,0
4877,2024-10-02,1544,online,just_because,completed,0
4878,2024-10-02,2655,offline,just_because,completed,0
4879,2024-10-02,2121,online,birthday,completed,250
4880,2024-10-02,2656,offline,just_because,completed,0
4881,2024-10-03,1146,offline,corporate,completed,0
4882,2024-10-03,2657,online,just_because,completed,0
4883,2024-10-03,2425,online,birthday,completed,0
4884,2024-10-03,1753,online,birthday,completed,0
4885,2024-10-04,2658,offline,birthday,completed,0
4886,2024-10-04,343,offline,just_because,completed,0
4887,2024-10-04,2659,online,just_because,completed,400
4888,2024-10-04,729,offline,corporate,completed,1000
4889,2024-10-04,2257,online,just_because,completed,0
4890,2024-10-05,2660,offline,just_because,completed,0
4891,2024-10-05,2661,online,birthday,completed,0
4892,2024-10-05,2662,offline,just_because,completed,0
4893,2024-10-05,2179,online,birthday,completed,200
4894,2024-10-05,1047,online,just_because,completed,0
4895,2024-10-05,1221,offline,birthday,completed,0
4896,2024-10-06,2663,online,birthday,completed,150
4897,2024-10-06,2664,offline,birthday,completed,0
4898,2024-10-06,2665,online,birthday,completed,0
4899,2024-10-06,1097,offline,just_because,completed,0
4900,2024-10-06,2002,online,birthday,completed,0
4901,2024-10-06,2666,online,birthday,completed,0
4902,2024-10-06,1680,offline,just_because,completed,0
4903,2024-10-07,1117,offline,birthday,completed,0
4904,2024-10-07,257,online,birthday,completed,0
4905,2024-10-07,1487,offline,birthday,completed,0
4906,2024-10-07,2667,offline,just_because,completed,0
4907,2024-10-07,2668,offline,birthday,completed,0
4908,2024-10-07,460,offline,birthday,completed,0
4909,2024-10-07,2565,offline,just_because,completed,0
4910,2024-10-08,2669,online,birthday,completed,0
4911,2024-10-08,2194,online,just_because,completed,0
4912,2024-10-08,2670,offline,just_because,completed,0
4913,2024-10-08,2671,offline,just_because,completed,0
4914,2024-10-08,1722,online,just_because,completed,0
4915,2024-10-08,1773,online,birthday,cancelled,0
4916,2024-10-08,2449,online,just_because,completed,0
4917,2024-10-09,2357,offline,just_because,completed,0
4918,2024-10-09,2672,online,just_because,completed,0
4919,2024-10-09,759,offline,corporate,completed,1550
4920,2024-10-09,2673,offline,birthday,completed,0
4921,2024-10-09,2674,offline,just_because,completed,0
4922,2024-10-09,2675,offline,corporate,completed,1400
4923,2024-10-09,1579,online,just_because,completed,0
4924,2024-10-09,255,online,just_because,completed,0
4925,2024-10-09,2204,offline,just_because,completed,0
4926,2024-10-09,69,online,birthday,completed,0
4927,2024-10-10,2676,offline,birthday,completed,0
4928,2024-10-10,1020,offline,just_because,completed,0
4929,2024-10-10,417,online,just_because,completed,200
4930,2024-10-10,2340,offline,just_because,completed,0
4931,2024-10-10,1626,online,just_because,cancelled,0
4932,2024-10-10,2677,offline,just_because,completed,0
4933,2024-10-11,1407,online,just_because,cancelled,0
4934,2024-10-11,2678,online,just_because,completed,0
4935,2024-10-11,2679,offline,birthday,completed,200
4936,2024-10-11,1608,offline,just_because,cancelled,0
4937,2024-10-12,2490,online,just_because,completed,0
4938,2024-10-12,1540,online,birthday,completed,0
4939,2024-10-12,2301,offline,birthday,completed,0
4940,2024-10-12,2680,offline,just_because,completed,0
4941,2024-10-12,2681,online,just_because,completed,0
4942,2024-10-12,2010,offline,birthday,completed,0
4943,2024-10-12,1122,online,birthday,completed,0
4944,2024-10-12,75,online,birthday,completed,0
4945,2024-10-13,225,offline,corporate,completed,1150
4946,2024-10-13,2682,online,just_because,completed,0
4947,2024-10-13,2683,offline,birthday,completed,0
4948,2024-10-13,957,offline,corporate,completed,0
4949,2024-10-13,1750,online,just_because,completed,250
4950,2024-10-13,1434,offline,just_because,completed,0
4951,2024-10-14,2684,online,birthday,completed,0
4952,2024-10-14,802,offline,just_because,completed,0
4953,2024-10-15,510,online,just_because,completed,0
4954,2024-10-15,2186,online,birthday,completed,0
4955,2024-10-15,2685,offline,just_because,completed,0
4956,2024-10-15,2686,online,just_because,completed,0
4957,2024-10-15,567,offline,just_because,completed,0
4958,2024-10-15,777,online,birthday,completed,0
4959,2024-10-15,120,offline,just_because,completed,0
4960,2024-10-15,603,offline,corporate,completed,1650
4961,2024-10-16,2687,offline,corporate,completed,850
4962,2024-10-16,2688,offline,just_because,completed,150
4963,2024-10-16,2689,offline,corporate,completed,0
4964,2024-10-17,2002,online,birthday,completed,100
4965,2024-10-17,2690,online,birthday,completed,0
4966,2024-10-17,2691,offline,birthday,completed,0
4967,2024-10-17,1450,offline,corporate,completed,0
4968,2024-10-18,1138,offline,just_because,completed,0
4969,2024-10-18,328,online,corporate,completed,0
4970,2024-10-18,1095,online,birthday,completed,0
4971,2024-10-18,2671,offline,just_because,completed,0
4972,2024-10-19,1335,offline,just_because,completed,0
4973,2024-10-19,480,offline,just_because,completed,0
4974,2024-10-19,2692,offline,birthday,completed,0
4975,2024-10-19,2693,online,birthday,completed,200
4976,2024-10-19,2482,online,birthday,completed,0
4977,2024-10-19,2242,online,corporate,completed,1100
4978,2024-10-19,1552,offline,just_because,completed,0
4979,2024-10-19,2583,offline,birthday,completed,0
4980,2024-10-20,495,offline,birthday,completed,0
4981,2024-10-20,2694,online,corporate,completed,500
4982,2024-10-20,1194,online,just_because,completed,300
4983,2024-10-21,1080,offline,birthday,completed,0
4984,2024-10-21,1607,online,just_because,cancelled,0
4985,2024-10-21,159,online,birthday,completed,0
4986,2024-10-22,2695,offline,birthday,completed,0
4987,2024-10-22,2696,online,just_because,completed,0
4988,2024-10-22,2603,offline,birthday,completed,0
4989,2024-10-23,2697,offline,just_because,completed,0
4990,2024-10-24,2698,online,just_because,completed,0
4991,2024-10-24,2699,offline,birthday,completed,0
4992,2024-10-24,1659,online,birthday,completed,0
4993,2024-10-25,2700,offline,birthday,completed,0
4994,2024-10-25,1235,offline,birthday,completed,0
4995,2024-10-25,923,online,birthday,completed,250
4996,2024-10-25,2041,offline,birthday,completed,0
4997,2024-10-25,557,offline,birthday,completed,0
4998,2024-10-25,2701,online,corporate,completed,2550
4999,2024-10-26,1147,offline,birthday,completed,0
5000,2024-10-26,2702,online,just_because,completed,0
5001,2024-10-26,2703,offline,birthday,completed,0
5002,2024-10-26,1779,offline,just_because,completed,0
5003,2024-10-26,2704,offline,birthday,completed,150
5004,2024-10-26,1247,online,just_because,completed,0
5005,2024-10-26,2369,offline,birthday,completed,0
5006,2024-10-26,2705,offline,just_because,completed,0
5007,2024-10-27,695,online,corporate,completed,900
5008,2024-10-27,986,online,just_because,completed,0
5009,2024-10-27,1007,online,birthday,completed,0
5010,2024-10-27,2238,online,birthday,completed,0
5011,2024-10-27,1813,offline,birthday,completed,0
5012,2024-10-27,1582,offline,birthday,completed,50
5013,2024-10-28,897,online,corporate,completed,0
5014,2024-10-28,2706,online,just_because,completed,0
5015,2024-10-28,76,online,birthday,cancelled,0
5016,2024-10-28,663,online,just_because,completed,0
5017,2024-10-28,2707,online,corporate,completed,1350
5018,2024-10-29,405,online,birthday,completed,0
5019,2024-10-29,2708,offline,just_because,completed,0
5020,2024-10-29,62,offline,birthday,completed,0
5021,2024-10-29,2709,offline,birthday,completed,0
5022,2024-10-29,2710,offline,just_because,completed,0
5023,2024-10-29,1544,online,just_because,completed,0
5024,2024-10-31,2009,online,just_because,completed,250
5025,2024-10-31,2711,online,birthday,completed,0
5026,2024-10-31,720,online,just_because,completed,0
5027,2024-10-31,2712,offline,corporate,completed,1550
5028,2024-10-31,1798,offline,just_because,completed,0
5029,2024-10-31,641,offline,corporate,completed,0
5030,2024-10-31,882,online,birthday,completed,0
5031,2024-11-01,2660,online,birthday,completed,0
5032,2024-11-01,2614,online,corporate,completed,650
5033,2024-11-01,1296,offline,birthday,completed,0
5034,2024-11-01,1027,online,just_because,completed,0
5035,2024-11-01,672,offline,birthday,completed,0
5036,2024-11-02,2713,offline,corporate,completed,1300
5037,2024-11-02,651,offline,just_because,completed,0
5038,2024-11-02,2714,offline,just_because,completed,0
5039,2024-11-02,369,online,birthday,completed,0
5040,2024-11-02,2715,offline,just_because,completed,0
5041,2024-11-02,1236,offline,birthday,completed,0
5042,2024-11-02,1261,offline,birthday,completed,0
5043,2024-11-03,2716,online,just_because,completed,0
5044,2024-11-03,2717,online,just_because,completed,0
5045,2024-11-03,886,online,birthday,cancelled,0
5046,2024-11-03,2718,offline,just_because,completed,0
5047,2024-11-03,352,online,birthday,completed,0
5048,2024-11-03,965,offline,just_because,completed,0
5049,2024-11-04,1485,online,just_because,completed,0
5050,2024-11-04,1602,online,just_because,completed,0
5051,2024-11-04,2489,online,birthday,completed,0
5052,2024-11-04,2719,offline,birthday,completed,0
5053,2024-11-05,502,offline,birthday,completed,0
5054,2024-11-05,2720,online,birthday,completed,0
5055,2024-11-05,563,offline,just_because,completed,0
5056,2024-11-05,2354,online,corporate,completed,0
5057,2024-11-05,2721,online,just_because,completed,150
5058,2024-11-05,1167,offline,just_because,completed,0
