client_id,gender,age_group,first_order_date,client_type
2303,female,25-34,2024-06-17,new
2304,male,25-34,2024-06-17,new
2305,unknown,25-34,2024-06-17,new
2306,female,35-44,2024-06-18,new
2307,male,55+,2024-06-18,regular
2308,female,25-34,2024-06-18,new
2309,female,25-34,2024-06-18,regular
2310,male,25-34,2024-06-19,new
2311,male,25-34,2024-06-19,regular
2312,female,25-34,2024-06-19,new
2313,female,35-44,2024-06-19,regular
2314,female,55+,2024-06-19,new
2315,unknown,25-34,2024-06-19,regular
2316,male,35-44,2024-06-19,new
2317,female,25-34,2024-06-19,new
2318,female,35-44,2024-06-20,regular
2319,female,35-44,2024-06-20,new
2320,male,35-44,2024-06-20,regular
2321,female,25-34,2024-06-20,new
2322,male,35-44,2024-06-20,regular
2323,male,25-34,2024-06-21,new
2324,female,25-34,2024-06-21,new
2325,unknown,25-34,2024-06-22,new
2326,female,25-34,2024-06-22,new
2327,male,25-34,2024-06-22,regular
2328,female,25-34,2024-06-22,new
2329,female,25-34,2024-06-22,regular
2330,unknown,45-54,2024-06-22,new
2331,male,35-44,2024-06-23,new
2332,female,45-54,2024-06-23,new
2333,female,18-24,2024-06-23,new
2334,unknown,25-34,2024-06-23,new
2335,male,35-44,2024-06-24,new
2336,female,45-54,2024-06-24,new
2337,male,35-44,2024-06-24,new
2338,male,35-44,2024-06-24,regular
2339,male,35-44,2024-06-25,regular
2340,female,18-24,2024-06-25,regular
2341,female,35-44,2024-06-25,new
2342,female,25-34,2024-06-25,regular
2343,female,35-44,2024-06-25,new
2344,female,35-44,2024-06-25,new
2345,female,25-34,2024-06-25,new
2346,female,55+,2024-06-25,new
2347,female,25-34,2024-06-25,regular
2348,female,35-44,2024-06-25,regular
2349,female,35-44,2024-06-26,new
2350,male,18-24,2024-06-26,new
2351,unknown,35-44,2024-06-26,new
2352,female,45-54,2024-06-26,new
2353,male,25-34,2024-06-27,new
2354,female,45-54,2024-06-27,regular
2355,male,35-44,2024-06-27,new
2356,female,25-34,2024-06-27,new
2357,female,25-34,2024-06-27,regular
2358,male,25-34,2024-06-28,new
2359,female,18-24,2024-06-28,regular
2360,female,35-44,2024-06-28,new
2361,female,25-34,2024-06-28,new
2362,female,55+,2024-06-28,regular
2363,female,35-44,2024-06-28,new
2364,female,25-34,2024-06-28,new
2365,male,25-34,2024-06-28,new
2366,male,45-54,2024-06-29,new
2367,male,25-34,2024-06-29,new
2368,female,45-54,2024-06-29,new
2369,female,18-24,2024-06-29,regular
2370,male,35-44,2024-06-29,new
2371,female,25-34,2024-06-30,new
2372,male,25-34,2024-07-01,new
2373,female,35-44,2024-07-01,new
2374,female,35-44,2024-07-01,new
2375,male,35-44,2024-07-02,new
2376,female,35-44,2024-07-02,regular
2377,female,25-34,2024-07-02,new
2378,male,25-34,2024-07-02,new
2379,female,45-54,2024-07-02,new
2380,male,45-54,2024-07-03,new
2381,male,25-34,2024-07-04,new
2382,female,25-34,2024-07-04,new
2383,female,18-24,2024-07-04,regular
2384,male,25-34,2024-07-05,new
2385,male,55+,2024-07-05,new
2386,male,25-34,2024-07-05,regular
2387,male,35-44,2024-07-06,regular
2388,female,25-34,2024-07-06,new
2389,female,25-34,2024-07-06,new
2390,male,25-34,2024-07-06,new
2391,male,25-34,2024-07-06,new
2392,unknown,45-54,2024-07-06,new
2393,male,35-44,2024-07-06,regular
2394,male,25-34,2024-07-06,new
2395,female,35-44,2024-07-07,new
2396,female,35-44,2024-07-07,new
2397,female,18-24,2024-07-09,regular
2398,male,25-34,2024-07-09,new
2399,female,18-24,2024-07-10,new
2400,male,25-34,2024-07-11,regular
2401,male,25-34,2024-07-11,new
2402,female,25-34,2024-07-12,new
2403,female,18-24,2024-07-12,new
2404,female,55+,2024-07-12,new
2405,female,25-34,2024-07-13,regular
2406,female,35-44,2024-07-13,new
2407,female,25-34,2024-07-13,new
2408,female,25-34,2024-07-13,new
2409,female,35-44,2024-07-13,new
2410,female,25-34,2024-07-13,new
2411,female,35-44,2024-07-13,new
2412,female,25-34,2024-07-14,regular
2413,female,18-24,2024-07-14,new
2414,female,45-54,2024-07-15,new
2415,male,25-34,2024-07-15,new
2416,male,35-44,2024-07-17,new
2417,female,35-44,2024-07-17,new
2418,female,25-34,2024-07-18,new
2419,male,45-54,2024-07-19,new
2420,male,25-34,2024-07-19,new
2421,male,25-34,2024-07-20,new
2422,female,25-34,2024-07-20,regular
2423,male,35-44,2024-07-20,new
2424,female,55+,2024-07-21,new
2425,female,55+,2024-07-21,regular
2426,female,25-34,2024-07-21,new
2427,male,18-24,2024-07-22,new
2428,male,18-24,2024-07-22,regular
2429,male,55+,2024-07-22,new
2430,male,35-44,2024-07-22,new
2431,male,25-34,2024-07-23,regular
2432,male,25-34,2024-07-23,regular
2433,male,25-34,2024-07-25,new
2434,female,45-54,2024-07-27,new
2435,male,35-44,2024-07-27,new
2436,female,35-44,2024-07-27,new
2437,male,45-54,2024-07-28,new
2438,male,25-34,2024-07-28,new
2439,male,55+,2024-07-28,new
2440,female,25-34,2024-07-28,new
2441,female,45-54,2024-07-29,new
2442,female,25-34,2024-07-29,new
2443,male,25-34,2024-07-29,new
2444,male,45-54,2024-07-31,new
2445,male,35-44,2024-07-31,regular
2446,female,25-34,2024-07-31,regular
2447,female,45-54,2024-07-31,new
2448,female,25-34,2024-08-01,new
2449,female,25-34,2024-08-01,regular
2450,female,25-34,2024-08-01,new
2451,female,25-34,2024-08-02,new
2452,female,18-24,2024-08-03,new
2453,female,18-24,2024-08-03,new
2454,female,35-44,2024-08-04,new
2455,female,45-54,2024-08-04,new
2456,male,25-34,2024-08-04,new
2457,male,45-54,2024-08-04,new
2458,male,25-34,2024-08-04,new
2459,female,25-34,2024-08-05,new
2460,male,45-54,2024-08-05,new
2461,male,35-44,2024-08-07,new
2462,female,25-34,2024-08-08,new
2463,female,25-34,2024-08-08,regular
2464,female,45-54,2024-08-08,new
2465,male,45-54,2024-08-09,new
2466,male,18-24,2024-08-09,regular
2467,unknown,45-54,2024-08-10,new
2468,male,25-34,2024-08-10,new
2469,female,25-34,2024-08-11,new
2470,female,25-34,2024-08-11,new
2471,female,25-34,2024-08-12,new
2472,female,18-24,2024-08-12,new
2473,female,55+,2024-08-12,new
2474,female,35-44,2024-08-12,new
2475,male,35-44,2024-08-12,new
2476,female,25-34,2024-08-13,new
2477,female,45-54,2024-08-13,new
2478,male,25-34,2024-08-14,new
2479,male,18-24,2024-08-14,regular
2480,female,35-44,2024-08-14,new
2481,female,45-54,2024-08-14,new
2482,male,35-44,2024-08-15,regular
2483,male,25-34,2024-08-15,new
2484,female,25-34,2024-08-16,new
2485,male,18-24,2024-08-16,new
2486,female,45-54,2024-08-17,new
2487,female,25-34,2024-08-17,new
2488,male,45-54,2024-08-18,new
2489,male,25-34,2024-08-18,regular
2490,male,35-44,2024-08-18,regular
2491,female,35-44,2024-08-18,new
2492,female,25-34,2024-08-19,new
2493,male,25-34,2024-08-20,new
2494,female,45-54,2024-08-20,new
2495,female,25-34,2024-08-20,new
2496,female,45-54,2024-08-20,new
2497,female,45-54,2024-08-21,regular
2498,female,25-34,2024-08-21,regular
2499,male,25-34,2024-08-22,regular
2500,female,25-34,2024-08-23,new
2501,female,25-34,2024-08-24,new
2502,female,35-44,2024-08-24,new
2503,male,25-34,2024-08-24,new
2504,female,25-34,2024-08-25,new
2505,male,45-54,2024-08-25,new
2506,male,18-24,2024-08-25,new
2507,female,25-34,2024-08-25,regular
2508,male,35-44,2024-08-25,new
2509,male,45-54,2024-08-25,new
2510,female,18-24,2024-08-25,new
2511,female,35-44,2024-08-25,new
2512,female,25-34,2024-08-25,new
2513,female,25-34,2024-08-25,new
2514,female,25-34,2024-08-25,new
2515,female,18-24,2024-08-25,new
2516,female,18-24,2024-08-25,regular
2517,female,35-44,2024-08-26,new
2518,male,35-44,2024-08-26,new
2519,female,25-34,2024-08-26,regular
2520,unknown,25-34,2024-08-26,new
2521,unknown,35-44,2024-08-26,new
2522,male,25-34,2024-08-26,regular
2523,female,25-34,2024-08-27,new
2524,female,25-34,2024-08-27,new
2525,female,35-44,2024-08-27,regular
2526,female,35-44,2024-08-27,new
2527,male,35-44,2024-08-27,new
2528,female,18-24,2024-08-27,new
2529,female,35-44,2024-08-27,new
2530,female,35-44,2024-08-27,new
2531,male,25-34,2024-08-27,new
2532,male,18-24,2024-08-27,new
2533,male,35-44,2024-08-27,new
2534,male,18-24,2024-08-27,new
2535,male,25-34,2024-08-28,new
2536,female,25-34,2024-08-28,new
2537,female,25-34,2024-08-28,new
2538,male,35-44,2024-08-28,new
2539,male,18-24,2024-08-28,new
2540,female,18-24,2024-08-28,new
2541,male,35-44,2024-08-28,new
2542,male,45-54,2024-08-28,new
2543,male,35-44,2024-08-28,new
2544,male,35-44,2024-08-28,new
2545,male,45-54,2024-08-29,new
2546,female,45-54,2024-08-29,new
2547,female,55+,2024-08-29,new
2548,female,18-24,2024-08-29,regular
2549,female,18-24,2024-08-29,regular
2550,female,25-34,2024-08-29,new
2551,male,25-34,2024-08-29,regular
2552,female,55+,2024-08-29,new
2553,female,18-24,2024-08-29,new
2554,female,35-44,2024-08-29,new
2555,female,25-34,2024-08-29,new
2556,male,25-34,2024-08-29,new
2557,male,35-44,2024-08-29,new
2558,female,45-54,2024-08-29,new
2559,female,35-44,2024-08-29,new
2560,female,25-34,2024-08-30,new
2561,female,35-44,2024-08-30,new
2562,female,25-34,2024-08-30,new
2563,female,25-34,2024-08-30,new
2564,male,18-24,2024-08-30,new
2565,male,25-34,2024-08-30,regular
2566,male,35-44,2024-08-30,new
2567,male,35-44,2024-08-30,regular
2568,female,35-44,2024-08-30,new
2569,male,55+,2024-08-30,new
2570,female,25-34,2024-08-30,new
2571,male,45-54,2024-08-30,new
2572,male,25-34,2024-08-30,new
2573,male,18-24,2024-08-31,new
2574,male,35-44,2024-08-31,new
2575,male,45-54,2024-08-31,new
2576,female,35-44,2024-08-31,regular
2577,male,35-44,2024-08-31,new
2578,female,25-34,2024-08-31,new
2579,female,25-34,2024-09-01,regular
2580,female,45-54,2024-09-01,new
2581,female,45-54,2024-09-01,new
2582,female,25-34,2024-09-01,new
2583,female,25-34,2024-09-01,regular
2584,female,35-44,2024-09-01,new
2585,female,25-34,2024-09-01,new
2586,male,45-54,2024-09-01,new
2587,unknown,25-34,2024-09-01,new
2588,male,25-34,2024-09-01,new
2589,female,35-44,2024-09-02,new
2590,male,25-34,2024-09-02,regular
2591,female,35-44,2024-09-02,new
2592,female,35-44,2024-09-02,new
2593,male,25-34,2024-09-03,new
2594,female,45-54,2024-09-04,new
2595,female,35-44,2024-09-04,new
2596,male,25-34,2024-09-05,new
2597,female,25-34,2024-09-05,new
2598,female,25-34,2024-09-06,new
2599,female,35-44,2024-09-07,new
2600,female,35-44,2024-09-07,new
2601,male,55+,2024-09-07,new
2602,male,18-24,2024-09-09,new
2603,female,35-44,2024-09-09,regular
2604,male,35-44,2024-09-10,new
2605,female,45-54,2024-09-11,new
2606,female,45-54,2024-09-12,new
2607,female,18-24,2024-09-12,new
2608,female,45-54,2024-09-12,new
2609,female,35-44,2024-09-12,new
2610,female,35-44,2024-09-13,new
2611,male,25-34,2024-09-13,new
2612,female,45-54,2024-09-13,new
2613,male,18-24,2024-09-13,new
2614,female,45-54,2024-09-14,regular
2615,female,25-34,2024-09-14,new
2616,female,25-34,2024-09-16,new
2617,male,25-34,2024-09-16,new
2618,female,25-34,2024-09-16,new
2619,female,18-24,2024-09-16,regular
2620,unknown,25-34,2024-09-17,new
2621,female,35-44,2024-09-17,new
2622,female,35-44,2024-09-17,new
2623,female,18-24,2024-09-18,new
2624,unknown,45-54,2024-09-18,new
2625,male,45-54,2024-09-18,new
2626,male,45-54,2024-09-18,regular
2627,female,25-34,2024-09-18,new
2628,female,18-24,2024-09-19,new
2629,female,35-44,2024-09-19,new
2630,male,25-34,2024-09-21,new
2631,female,25-34,2024-09-21,new
2632,female,18-24,2024-09-21,new
2633,female,45-54,2024-09-22,new
2634,female,25-34,2024-09-22,new
2635,female,25-34,2024-09-22,new
2636,female,35-44,2024-09-24,new
2637,female,18-24,2024-09-25,new
2638,male,45-54,2024-09-25,new
2639,female,18-24,2024-09-25,new
2640,female,25-34,2024-09-25,new
2641,male,35-44,2024-09-26,new
2642,female,35-44,2024-09-28,new
2643,female,35-44,2024-09-28,new
2644,female,35-44,2024-09-28,new
2645,female,45-54,2024-09-28,new
2646,male,35-44,2024-09-28,new
2647,female,45-54,2024-09-28,new
2648,male,25-34,2024-09-28,new
2649,female,25-34,2024-09-28,regular
2650,female,25-34,2024-09-29,new
2651,female,35-44,2024-09-29,new
2652,female,35-44,2024-09-29,new
2653,female,18-24,2024-09-29,new
2654,female,45-54,2024-09-30,new
2655,female,35-44,2024-10-02,regular
2656,unknown,35-44,2024-10-02,new
2657,female,35-44,2024-10-03,regular
2658,female,25-34,2024-10-04,new
2659,female,45-54,2024-10-04,new
2660,male,35-44,2024-10-05,regular
2661,female,25-34,2024-10-05,new
2662,female,35-44,2024-10-05,new
2663,female,35-44,2024-10-06,new
2664,female,35-44,2024-10-06,new
2665,male,25-34,2024-10-06,new
2666,male,25-34,2024-10-06,regular
2667,male,25-34,2024-10-07,new
2668,female,45-54,2024-10-07,new
2669,male,25-34,2024-10-08,new
2670,unknown,25-34,2024-10-08,new
2671,male,25-34,2024-10-08,regular
2672,female,45-54,2024-10-09,new
2673,male,35-44,2024-10-09,new
2674,male,45-54,2024-10-09,new
2675,female,25-34,2024-10-09,new
2676,male,25-34,2024-10-10,new
2677,unknown,25-34,2024-10-10,new
2678,female,55+,2024-10-11,new
2679,female,35-44,2024-10-11,new
2680,male,35-44,2024-10-12,new
2681,female,25-34,2024-10-12,regular
2682,female,35-44,2024-10-13,new
2683,female,18-24,2024-10-13,new
2684,male,25-34,2024-10-14,new
2685,female,25-34,2024-10-15,new
2686,male,35-44,2024-10-15,new
2687,female,45-54,2024-10-16,new
2688,female,25-34,2024-10-16,new
2689,male,55+,2024-10-16,new
2690,female,55+,2024-10-17,new
2691,female,25-34,2024-10-17,new
2692,male,55+,2024-10-19,new
2693,male,35-44,2024-10-19,new
2694,unknown,25-34,2024-10-20,new
2695,unknown,25-34,2024-10-22,new
2696,female,55+,2024-10-22,new
2697,female,55+,2024-10-23,new
2698,female,35-44,2024-10-24,new
2699,male,25-34,2024-10-24,new
2700,female,55+,2024-10-25,new
2701,female,25-34,2024-10-25,new
2702,female,25-34,2024-10-26,new
2703,female,25-34,2024-10-26,new
2704,male,18-24,2024-10-26,new
2705,female,35-44,2024-10-26,new
2706,male,18-24,2024-10-28,new
2707,female,25-34,2024-10-28,new
2708,male,55+,2024-10-29,new
2709,female,35-44,2024-10-29,new
2710,male,45-54,2024-10-29,new
2711,male,35-44,2024-10-31,new
2712,male,18-24,2024-10-31,new
2713,female,18-24,2024-11-02,new
2714,female,25-34,2024-11-02,new
2715,female,18-24,2024-11-02,new
2716,female,25-34,2024-11-03,new
2717,male,25-34,2024-11-03,new
2718,male,55+,2024-11-03,new
2719,female,25-34,2024-11-04,new
2720,unknown,25-34,2024-11-05,new
2721,male,25-34,2024-11-05,new
2722,female,18-24,2024-11-06,new
2723,female,25-34,2024-11-06,new
2724,male,25-34,2024-11-06,new
2725,female,45-54,2024-11-06,new
2726,male,35-44,2024-11-06,new
2727,female,18-24,2024-11-07,new
2728,male,35-44,2024-11-07,new
2729,male,35-44,2024-11-08,new
2730,female,35-44,2024-11-08,new
2731,male,35-44,2024-11-08,new
2732,male,25-34,2024-11-09,new
2733,male,45-54,2024-11-09,new
2734,female,55+,2024-11-09,new
2735,female,25-34,2024-11-09,new
2736,male,25-34,2024-11-10,new
2737,male,35-44,2024-11-10,regular
2738,male,55+,2024-11-11,new
2739,female,45-54,2024-11-11,new
2740,male,25-34,2024-11-11,new
2741,female,55+,2024-11-12,new
2742,male,55+,2024-11-12,new
2743,female,45-54,2024-11-13,new
2744,male,55+,2024-11-13,new
2745,male,45-54,2024-11-13,new
2746,female,35-44,2024-11-13,new
2747,female,18-24,2024-11-14,new
2748,male,45-54,2024-11-14,new
2749,male,25-34,2024-11-14,new
2750,unknown,35-44,2024-11-15,new
2751,female,25-34,2024-11-15,new
2752,male,18-24,2024-11-15,new
2753,male,35-44,2024-11-16,new
2754,female,35-44,2024-11-17,new
2755,female,35-44,2024-11-17,new
2756,female,18-24,2024-11-17,new
2757,male,25-34,2024-11-18,new
2758,female,35-44,2024-11-19,new
2759,male,25-34,2024-11-19,new
2760,female,35-44,2024-11-19,regular
2761,female,55+,2024-11-19,new
2762,male,25-34,2024-11-19,new
2763,female,35-44,2024-11-21,new
2764,female,25-34,2024-11-22,new
2765,female,55+,2024-11-22,regular
2766,unknown,35-44,2024-11-23,new
2767,male,35-44,2024-11-23,new
2768,male,25-34,2024-11-24,new
2769,male,25-34,2024-11-24,new
2770,male,25-34,2024-11-26,new
2771,male,25-34,2024-11-26,new
2772,female,55+,2024-11-26,new
2773,female,45-54,2024-11-27,new
2774,female,25-34,2024-11-27,new
2775,male,45-54,2024-11-27,new
2776,male,25-34,2024-11-27,new
2777,female,55+,2024-11-28,new
2778,male,18-24,2024-11-28,new
2779,female,25-34,2024-11-28,new
2780,female,35-44,2024-11-29,new
2781,female,35-44,2024-11-29,new
2782,male,45-54,2024-11-29,new
2783,female,25-34,2024-11-29,new
2784,female,45-54,2024-11-29,new
2785,female,25-34,2024-11-30,new
2786,male,45-54,2024-11-30,new
2787,female,35-44,2024-11-30,new
2788,female,35-44,2024-12-01,new
2789,female,35-44,2024-12-01,new
2790,male,25-34,2024-12-01,new
2791,female,25-34,2024-12-02,new
2792,female,35-44,2024-12-04,new
2793,male,18-24,2024-12-05,new
2794,female,25-34,2024-12-05,new
2795,female,35-44,2024-12-05,new
2796,female,25-34,2024-12-05,new
2797,female,45-54,2024-12-05,new
2798,female,45-54,2024-12-05,new
2799,female,45-54,2024-12-05,new
2800,female,18-24,2024-12-06,new
2801,male,25-34,2024-12-06,new
2802,female,35-44,2024-12-07,new
2803,female,25-34,2024-12-07,new
2804,male,25-34,2024-12-07,new
2805,female,35-44,2024-12-07,new
2806,female,45-54,2024-12-08,new
2807,female,25-34,2024-12-08,new
2808,male,35-44,2024-12-08,new
2809,male,45-54,2024-12-08,new
2810,female,35-44,2024-12-10,new
2811,male,35-44,2024-12-10,new
2812,female,25-34,2024-12-10,new
2813,female,45-54,2024-12-10,new
2814,female,18-24,2024-12-11,new
2815,male,45-54,2024-12-11,new
2816,female,25-34,2024-12-12,regular
2817,female,55+,2024-12-14,new
2818,male,18-24,2024-12-15,new
2819,male,35-44,2024-12-15,new
2820,female,35-44,2024-12-15,new
2821,female,55+,2024-12-15,new
2822,female,35-44,2024-12-15,new
2823,male,35-44,2024-12-16,new
2824,male,25-34,2024-12-16,new
2825,female,25-34,2024-12-16,new
2826,female,45-54,2024-12-17,new
2827,male,25-34,2024-12-17,new
2828,female,35-44,2024-12-18,new
2829,female,45-54,2024-12-18,new
2830,male,55+,2024-12-18,new
2831,female,25-34,2024-12-18,new
2832,female,25-34,2024-12-19,new
2833,male,35-44,2024-12-19,new
2834,female,35-44,2024-12-19,new
2835,male,25-34,2024-12-20,new
2836,female,35-44,2024-12-20,new
2837,female,18-24,2024-12-20,new
2838,female,25-34,2024-12-20,new
2839,female,25-34,2024-12-20,new
2840,female,45-54,2024-12-20,new
2841,female,55+,2024-12-20,new
2842,male,25-34,2024-12-20,new
2843,unknown,25-34,2024-12-21,new
2844,male,25-34,2024-12-21,new
2845,male,25-34,2024-12-21,new
2846,male,25-34,2024-12-21,new
2847,female,35-44,2024-12-21,new
2848,male,35-44,2024-12-21,new
2849,male,35-44,2024-12-21,new
2850,male,45-54,2024-12-21,new
2851,male,25-34,2024-12-21,new
2852,male,45-54,2024-12-22,new
2853,male,25-34,2024-12-22,new
2854,female,25-34,2024-12-22,new
2855,male,35-44,2024-12-22,new
2856,male,45-54,2024-12-22,new
2857,female,35-44,2024-12-22,new
2858,female,35-44,2024-12-22,new
2859,male,25-34,2024-12-22,new
2860,female,25-34,2024-12-22,new
2861,female,45-54,2024-12-22,new
2862,female,25-34,2024-12-22,new
2863,male,18-24,2024-12-22,new
2864,male,35-44,2024-12-23,new
2865,female,25-34,2024-12-23,new
2866,male,18-24,2024-12-23,new
2867,female,35-44,2024-12-23,new
2868,female,25-34,2024-12-23,new
2869,male,25-34,2024-12-24,new
2870,female,18-24,2024-12-24,new
2871,male,18-24,2024-12-24,new
2872,female,45-54,2024-12-24,new
2873,female,18-24,2024-12-24,new
2874,female,18-24,2024-12-24,new
2875,female,25-34,2024-12-24,new
2876,female,45-54,2024-12-24,new
2877,female,35-44,2024-12-25,new
2878,female,35-44,2024-12-25,new
2879,male,35-44,2024-12-25,new
2880,female,55+,2024-12-26,new
2881,female,45-54,2024-12-26,new
2882,female,18-24,2024-12-26,new
2883,female,25-34,2024-12-26,new
2884,male,35-44,2024-12-26,new
2885,female,35-44,2024-12-27,new
2886,male,25-34,2024-12-27,new
2887,female,25-34,2024-12-27,new
2888,female,18-24,2024-12-27,new
2889,male,45-54,2024-12-28,new
2890,male,55+,2024-12-28,new
2891,female,25-34,2024-12-28,new
2892,female,25-34,2024-12-28,new
2893,female,35-44,2024-12-28,new
2894,female,18-24,2024-12-28,new
2895,male,18-24,2024-12-29,new
2896,female,35-44,2024-12-29,new
2897,female,35-44,2024-12-29,new
2898,male,45-54,2024-12-29,new
2899,female,25-34,2024-12-29,new
2900,male,18-24,2024-12-29,new
2901,male,45-54,2024-12-29,new
2902,male,25-34,2024-12-29,new
2903,female,45-54,2024-12-30,new
2904,male,45-54,2024-12-30,new
2905,female,25-34,2024-12-30,new
2906,male,35-44,2024-12-30,new
2907,female,35-44,2024-12-30,new
2908,male,45-54,2024-12-30,new
2909,female,35-44,2024-12-30,new
2910,male,25-34,2024-12-31,new
2911,female,18-24,2024-12-31,new
2912,male,35-44,2024-12-31,new
2913,female,45-54,2024-12-31,new
2914,male,35-44,2024-12-31,new
2915,female,18-24,2024-12-31,new
