order_item_id,order_id,bouquet_id,quantity,unit_price
3383,2974,3,1,4000
3384,2974,3,1,4000
3385,2975,2,1,5450
3386,2976,6,1,8000
3387,2977,4,1,4350
3388,2978,7,1,4250
3389,2979,2,2,5450
3390,2980,4,1,4350
3391,2981,4,1,4350
3392,2982,27,1,5000
3393,2983,4,1,4350
3394,2984,7,1,4250
3395,2985,30,1,4700
3396,2986,3,2,4000
3397,2987,3,1,4000
3398,2988,2,2,5450
3399,2989,4,1,4350
3400,2990,3,1,4000
3401,2990,3,1,4000
3402,2991,4,1,4350
3403,2992,4,1,4350
3404,2992,30,1,4700
3405,2993,2,1,5450
3406,2994,3,1,4000
3407,2995,3,1,4000
3408,2996,7,1,4250
3409,2997,30,1,4700
3410,2998,2,1,5450
3411,2999,3,1,4000
3412,3000,3,1,4000
3413,3001,3,1,4000
3414,3002,3,1,4000
3415,3003,7,1,4250
3416,3004,4,1,4350
3417,3005,18,3,1650
3418,3006,27,2,5000
3419,3007,4,1,4350
3420,3008,3,2,4000
3421,3009,3,1,4000
3422,3010,3,1,4000
3423,3011,23,1,2850
3424,3011,4,1,4350
3425,3012,4,1,4350
3426,3013,3,2,4000
3427,3014,3,3,4000
3428,3015,4,1,4350
3429,3016,30,2,4700
3430,3017,27,1,5000
3431,3018,3,2,4000
3432,3019,7,1,4250
3433,3020,3,1,4000
3434,3021,4,1,4350
3435,3022,3,1,4000
3436,3023,7,1,4250
3437,3024,3,1,4000
3438,3025,23,1,2850
3439,3026,2,1,5450
3440,3027,27,1,5000
3441,3028,27,1,5000
3442,3029,18,1,1650
3443,3030,3,1,4000
3444,3031,6,1,8000
3445,3032,23,3,2850
3446,3033,3,1,4000
3447,3034,4,1,4350
3448,3035,3,2,4000
3449,3035,27,1,5000
3450,3036,4,1,4350
3451,3037,7,1,4250
3452,3038,30,1,4700
3453,3039,7,2,4250
3454,3040,3,2,4000
3455,3040,18,1,1650
3456,3041,4,1,4350
3457,3042,2,1,5450
3458,3043,4,1,4350
3459,3044,2,1,5450
3460,3045,4,1,4350
3461,3046,6,1,8000
3462,3047,27,1,5000
3463,3047,3,1,4000
3464,3048,4,1,4350
3465,3049,3,1,4000
3466,3049,3,1,4000
3467,3050,4,2,4350
3468,3051,3,1,4000
3469,3052,27,1,5000
3470,3053,3,1,4000
3471,3054,4,1,4350
3472,3055,6,2,8000
3473,3056,6,2,8000
3474,3057,6,1,8000
3475,3058,18,1,1650
3476,3059,18,1,1650
3477,3060,4,1,4350
3478,3061,4,1,4350
3479,3062,18,1,1650
3480,3063,27,2,5000
3481,3063,4,1,4350
3482,3064,27,1,5000
3483,3065,3,1,4000
3484,3066,27,1,5000
3485,3067,23,1,2850
3486,3068,3,1,4000
3487,3069,3,1,4000
3488,3070,6,1,8000
3489,3071,4,1,4350
3490,3072,6,1,8000
3491,3073,3,1,4000
3492,3074,18,1,1650
3493,3075,3,2,4000
3494,3076,27,3,5000
3495,3077,4,1,4350
3496,3078,18,1,1650
3497,3079,4,1,4350
3498,3080,4,1,4350
3499,3081,3,2,4000
3500,3082,4,1,4350
3501,3083,3,1,4000
3502,3084,2,1,5450
3503,3085,3,3,4000
3504,3086,27,1,5000
3505,3087,4,1,4350
3506,3088,3,1,4000
3507,3089,4,1,4350
3508,3090,18,1,1650
3509,3091,4,1,4350
3510,3092,23,1,2850
3511,3092,4,1,4350
3512,3093,30,1,4700
3513,3094,7,1,4250
3514,3095,4,2,4350
3515,3096,3,1,4000
3516,3097,18,1,1650
3517,3098,2,1,5450
3518,3099,6,3,8000
3519,3100,6,3,8000
3520,3101,7,1,4250
3521,3101,3,1,4000
3522,3102,3,2,4000
3523,3103,4,2,4350
3524,3104,3,1,4000
3525,3105,3,1,4000
3526,3106,7,1,4250
3527,3107,3,1,4000
3528,3108,2,2,5450
3529,3109,27,1,5000
3530,3110,27,1,5000
3531,3111,6,1,8000
3532,3112,3,1,4000
3533,3113,27,1,5000
3534,3113,2,1,5450
3535,3114,27,2,5000
3536,3115,3,1,4000
3537,3116,3,1,4000
3538,3117,23,1,2850
3539,3118,18,1,1650
3540,3119,3,1,4000
3541,3120,3,2,4000
3542,3121,3,1,4000
3543,3122,4,1,4350
3544,3123,4,1,4350
3545,3124,7,3,4250
3546,3125,3,1,4000
3547,3126,4,1,4350
3548,3127,4,3,4350
3549,3128,3,1,4000
3550,3129,6,1,8000
3551,3130,27,1,5000
3552,3131,27,1,5000
3553,3132,3,1,4000
3554,3133,3,1,4000
3555,3134,2,1,5450
3556,3135,27,1,5000
3557,3136,4,1,4350
3558,3137,27,1,5000
3559,3138,4,1,4350
3560,3139,27,1,5000
3561,3140,3,1,4000
3562,3141,3,1,4000
3563,3142,3,1,4000
3564,3143,27,1,5000
3565,3144,7,1,4250
3566,3145,7,1,4250
3567,3146,2,1,5450
3568,3147,4,1,4350
3569,3148,18,2,1650
3570,3149,3,1,4000
3571,3150,3,2,4000
3572,3151,3,1,4000
3573,3151,18,1,1650
3574,3152,3,1,4000
3575,3153,4,1,4350
3576,3154,3,1,4000
3577,3155,3,2,4000
3578,3156,4,1,4350
3579,3157,3,1,4000
3580,3158,3,1,4000
3581,3159,3,1,4000
3582,3160,3,1,4000
3583,3161,23,1,2850
3584,3162,4,2,4350
3585,3163,27,1,5000
3586,3164,3,1,4000
3587,3165,6,2,8000
3588,3166,18,1,1650
3589,3167,7,1,4250
3590,3168,27,1,5000
3591,3169,4,1,4350
3592,3170,7,2,4250
3593,3171,6,1,8000
3594,3172,2,1,5450
3595,3172,27,2,5000
3596,3173,3,1,4000
3597,3174,4,1,4350
3598,3175,6,1,8000
3599,3176,3,1,4000
3600,3177,4,2,4350
3601,3178,2,1,5450
3602,3179,4,1,4350
3603,3180,27,1,5000
3604,3181,6,1,8000
3605,3182,3,1,4000
3606,3183,2,1,5450
3607,3184,18,1,1650
3608,3185,2,1,5450
3609,3186,18,1,1650
3610,3187,23,3,2850
3611,3188,3,1,4000
3612,3189,23,1,2850
3613,3190,3,1,4000
3614,3191,7,1,4250
3615,3192,4,1,4350
3616,3192,6,1,8000
3617,3193,3,2,4000
3618,3194,3,1,4000
3619,3194,27,1,5000
3620,3195,27,1,5000
3621,3196,2,2,5450
3622,3196,3,1,4000
3623,3197,3,1,4000
3624,3198,3,1,4000
3625,3199,3,1,4000
3626,3200,6,1,8000
3627,3201,18,1,1650
3628,3202,4,1,4350
3629,3203,6,1,8000
3630,3204,6,1,8000
3631,3205,4,3,4350
3632,3206,7,1,4250
3633,3207,2,1,5450
3634,3208,3,1,4000
3635,3209,3,3,4000
3636,3210,4,1,4350
3637,3211,6,2,8000
3638,3211,2,1,5450
3639,3212,3,1,4000
3640,3213,3,1,4000
3641,3214,3,1,4000
3642,3215,3,1,4000
3643,3216,3,1,4000
3644,3217,3,1,4000
3645,3217,6,1,8000
3646,3218,3,1,4000
3647,3219,6,1,8000
3648,3220,3,1,4000
3649,3221,3,1,4000
3650,3222,3,1,4000
3651,3223,4,1,4350
3652,3224,4,1,4350
3653,3225,3,1,4000
3654,3226,7,2,4250
3655,3227,4,1,4350
3656,3228,4,3,4350
3657,3229,3,1,4000
3658,3230,3,1,4000
3659,3231,4,1,4350
3660,3232,6,1,8000
3661,3233,2,2,5450
3662,3234,3,1,4000
3663,3234,7,1,4250
3664,3235,4,1,4350
3665,3236,4,1,4350
3666,3237,4,1,4350
3667,3237,4,1,4350
3668,3238,4,1,4350
3669,3239,3,1,4000
3670,3240,6,1,8000
3671,3241,3,1,4000
3672,3242,3,1,4000
3673,3243,2,3,5450
3674,3244,4,2,4350
3675,3245,7,1,4250
3676,3246,2,1,5450
3677,3247,2,1,5450
3678,3248,3,1,4000
3679,3249,3,1,4000
3680,3250,3,1,4000
3681,3251,4,1,4350
3682,3252,18,1,1650
3683,3253,6,3,8000
3684,3254,4,1,4350
3685,3255,4,1,4350
3686,3256,23,1,2850
3687,3257,4,1,4350
3688,3258,27,1,5000
3689,3259,30,2,4700
3690,3260,18,1,1650
3691,3261,3,1,4000
3692,3262,4,1,4350
3693,3263,3,1,4000
3694,3264,4,1,4350
3695,3265,3,1,4000
3696,3266,3,2,4000
3697,3267,6,1,8000
3698,3268,3,1,4000
3699,3269,23,1,2850
3700,3270,27,1,5000
3701,3271,4,1,4350
3702,3272,6,2,8000
3703,3273,2,1,5450
3704,3274,18,2,1650
3705,3275,4,1,4350
3706,3276,3,1,4000
3707,3277,2,1,5450
3708,3278,3,1,4000
3709,3279,4,1,4350
3710,3280,6,2,8000
3711,3281,4,1,4350
3712,3282,27,1,5000
3713,3282,7,1,4250
3714,3283,6,2,8000
3715,3284,27,1,5000
3716,3285,4,1,4350
3717,3286,2,3,5450
3718,3287,3,1,4000
3719,3288,3,1,4000
3720,3289,18,1,1650
3721,3290,2,1,5450
3722,3291,30,1,4700
3723,3292,3,1,4000
3724,3293,4,1,4350
3725,3294,6,2,8000
3726,3295,7,1,4250
3727,3296,3,1,4000
3728,3297,4,1,4350
3729,3298,4,1,4350
3730,3299,4,1,4350
3731,3300,3,1,4000
3732,3301,4,1,4350
3733,3302,2,1,5450
3734,3302,3,2,4000
3735,3303,2,1,5450
3736,3304,3,1,4000
3737,3305,7,2,4250
3738,3306,4,1,4350
3739,3307,4,1,4350
3740,3308,4,2,4350
3741,3309,3,3,4000
3742,3310,3,1,4000
3743,3311,27,1,5000
3744,3312,3,1,4000
3745,3313,4,1,4350
3746,3314,3,1,4000
3747,3315,30,1,4700
3748,3316,3,2,4000
3749,3317,3,3,4000
3750,3318,3,1,4000
3751,3319,23,1,2850
3752,3320,3,1,4000
3753,3321,3,1,4000
3754,3321,23,1,2850
3755,3322,3,1,4000
3756,3323,4,1,4350
3757,3323,3,1,4000
3758,3324,4,1,4350
3759,3325,27,1,5000
3760,3326,27,1,5000
3761,3327,3,1,4000
3762,3328,3,1,4000
3763,3329,4,2,4350
3764,3330,3,1,4000
3765,3331,2,1,5450
3766,3332,3,2,4000
3767,3333,27,1,5000
3768,3334,2,1,5450
3769,3335,27,1,5000
3770,3335,18,1,1650
3771,3336,27,2,5000
3772,3336,18,2,1650
3773,3337,27,2,5000
3774,3337,2,1,5450
3775,3338,3,1,4000
3776,3339,3,1,4000
3777,3340,2,2,5450
3778,3341,3,1,4000
3779,3342,7,1,4250
3780,3343,3,1,4000
3781,3344,3,1,4000
3782,3345,3,1,4000
3783,3346,4,1,4350
3784,3347,27,1,5000
3785,3348,6,1,8000
3786,3349,18,1,1650
3787,3350,3,1,4000
3788,3351,3,3,4000
3789,3352,2,1,5450
3790,3353,4,1,4350
3791,3354,4,1,4350
3792,3355,27,1,5000
3793,3356,2,1,5450
3794,3357,30,1,4700
3795,3358,3,1,4000
3796,3359,4,3,4350
3797,3360,18,1,1650
3798,3361,2,1,5450
3799,3362,2,1,5450
3800,3363,3,1,4000
3801,3363,18,1,1650
3802,3364,3,1,4000
3803,3365,3,1,4000
3804,3366,6,1,8000
3805,3366,3,1,4000
3806,3367,27,1,5000
3807,3368,27,1,5000
3808,3369,23,1,2850
3809,3370,3,1,4000
3810,3371,3,1,4000
3811,3372,4,1,4350
3812,3373,3,3,4000
3813,3373,2,1,5450
3814,3374,4,1,4350
3815,3375,27,1,5000
3816,3376,3,1,4000
3817,3376,4,1,4350
3818,3377,3,1,4000
3819,3378,3,1,4000
3820,3379,6,1,8000
3821,3380,3,2,4000
3822,3381,3,1,4000
3823,3382,4,1,4350
3824,3383,3,1,4000
3825,3384,4,1,4350
3826,3385,3,1,4000
3827,3386,3,1,4000
3828,3387,3,1,4000
3829,3388,2,1,5450
3830,3389,3,1,4000
3831,3390,3,1,4000
3832,3391,3,1,4000
3833,3392,27,1,5000
3834,3393,3,2,4000
3835,3394,27,1,5000
3836,3395,2,1,5450
3837,3396,6,1,8000
3838,3397,27,1,5000
3839,3398,6,1,8000
3840,3398,4,1,4350
3841,3399,2,1,5450
3842,3400,3,1,4000
3843,3401,30,2,4700
3844,3402,7,1,4250
3845,3403,18,3,1650
3846,3404,4,1,4350
3847,3405,3,2,4000
3848,3406,4,1,4350
3849,3407,27,1,5000
3850,3408,27,1,5000
3851,3409,14,1,5850
3852,3410,1,1,7200
3853,3411,4,1,4350
3854,3412,2,1,5450
3855,3413,10,10,5100
3856,3413,16,6,6600
3857,3414,24,1,5400
3858,3415,3,1,4000
3859,3416,1,1,7200
3860,3417,30,1,4700
3861,3418,16,1,6600
3862,3419,28,3,5500
3863,3420,25,1,3850
3864,3421,22,1,5800
3865,3422,11,2,3200
3866,3423,7,1,4250
3867,3424,18,1,1650
3868,3425,3,1,4000
3869,3426,23,1,2850
3870,3427,21,1,4350
3871,3428,3,1,4000
3872,3429,3,1,4000
3873,3430,24,1,5400
3874,3431,30,1,4700
3875,3432,3,1,4000
3876,3433,30,1,4700
3877,3434,22,1,5800
3878,3435,28,1,5500
3879,3436,7,1,4250
3880,3437,11,1,3200
3881,3438,17,1,4800
3882,3439,25,1,3850
3883,3440,1,1,7200
3884,3441,25,1,3850
3885,3442,30,1,4700
3886,3443,7,1,4250
3887,3444,24,1,5400
3888,3445,23,1,2850
3889,3446,11,1,3200
3890,3447,18,1,1650
3891,3447,14,2,5850
3892,3448,27,1,5000
3893,3449,18,1,1650
3894,3450,18,1,1650
3895,3451,30,2,4700
3896,3452,30,1,4700
3897,3453,3,1,4000
3898,3454,4,1,4350
3899,3455,21,1,4350
3900,3456,11,1,3200
3901,3457,25,1,3850
3902,3458,11,1,3200
3903,3459,30,1,4700
3904,3460,11,2,3200
3905,3461,27,1,5000
3906,3462,4,1,4350
3907,3463,16,1,6600
3908,3464,16,3,6600
3909,3465,7,1,4250
3910,3466,2,1,5450
3911,3467,2,1,5450
3912,3468,3,1,4000
3913,3469,17,1,4800
3914,3470,30,1,4700
3915,3471,30,1,4700
3916,3472,23,1,2850
3917,3473,16,3,6600
3918,3474,11,3,3200
3919,3474,7,2,4250
3920,3475,30,1,4700
3921,3476,27,1,5000
3922,3477,14,1,5850
3923,3478,14,1,5850
3924,3479,30,1,4700
3925,3480,11,1,3200
3926,3481,21,1,4350
3927,3482,2,1,5450
3928,3483,17,1,4800
3929,3484,23,1,2850
3930,3485,3,1,4000
3931,3486,27,1,5000
3932,3487,23,1,2850
3933,3488,11,3,3200
3934,3488,28,3,5500
3935,3489,1,1,7200
3936,3490,7,3,4250
3937,3491,18,1,1650
3938,3492,16,2,6600
3939,3492,7,5,4250
3940,3493,24,1,5400
3941,3494,22,1,5800
3942,3495,14,2,5850
3943,3496,22,1,5800
3944,3497,3,1,4000
3945,3498,11,1,3200
3946,3499,23,2,2850
3947,3500,6,1,8000
3948,3501,2,1,5450
3949,3502,23,1,2850
3950,3503,7,1,4250
3951,3504,3,1,4000
3952,3505,27,1,5000
3953,3506,6,1,8000
3954,3507,7,1,4250
3955,3508,4,1,4350
3956,3509,30,1,4700
3957,3510,3,1,4000
3958,3511,17,1,4800
3959,3512,6,1,8000
3960,3513,30,1,4700
3961,3514,22,2,5800
3962,3515,2,1,5450
3963,3516,18,1,1650
3964,3517,7,1,4250
3965,3518,21,1,4350
3966,3518,30,1,4700
3967,3519,6,1,8000
3968,3520,24,1,5400
3969,3521,21,1,4350
3970,3522,21,1,4350
3971,3523,10,2,5100
3972,3523,30,2,4700
3973,3524,21,1,4350
3974,3525,27,1,5000
3975,3526,4,1,4350
3976,3527,7,1,4250
3977,3528,16,5,6600
3978,3529,22,1,5800
3979,3530,17,1,4800
3980,3531,1,1,7200
3981,3532,17,1,4800
3982,3533,1,1,7200
3983,3534,2,1,5450
3984,3535,2,1,5450
3985,3536,3,1,4000
3986,3537,6,1,8000
3987,3538,3,1,4000
3988,3539,24,1,5400
3989,3540,6,1,8000
3990,3541,3,1,4000
3991,3542,7,1,4250
3992,3543,17,1,4800
3993,3544,14,1,5850
3994,3545,23,1,2850
3995,3545,6,1,8000
3996,3546,22,1,5800
3997,3547,18,1,1650
3998,3548,7,1,4250
3999,3549,7,4,4250
4000,3550,17,1,4800
4001,3551,1,1,7200
4002,3552,14,1,5850
4003,3552,27,1,5000
4004,3553,23,1,2850
4005,3554,7,1,4250
4006,3555,22,1,5800
4007,3556,17,1,4800
4008,3557,23,1,2850
4009,3558,11,1,3200
4010,3559,30,1,4700
4011,3560,23,3,2850
4012,3561,7,1,4250
4013,3562,14,1,5850
4014,3563,28,2,5500
4015,3564,27,1,5000
4016,3565,21,1,4350
4017,3566,2,1,5450
4018,3567,11,1,3200
4019,3568,3,1,4000
4020,3569,28,1,5500
4021,3569,11,3,3200
4022,3570,17,1,4800
4023,3571,24,1,5400
4024,3572,11,1,3200
4025,3573,11,6,3200
4026,3573,28,2,5500
4027,3574,11,4,3200
4028,3575,6,1,8000
4029,3576,23,1,2850
4030,3577,11,1,3200
4031,3578,18,1,1650
4032,3579,27,1,5000
4033,3580,10,1,5100
4034,3581,17,1,4800
4035,3582,11,1,3200
4036,3582,2,1,5450
4037,3583,23,1,2850
4038,3584,6,1,8000
4039,3585,28,1,5500
4040,3586,23,1,2850
4041,3587,16,4,6600
4042,3588,7,1,4250
4043,3589,3,1,4000
4044,3590,6,2,8000
4045,3591,16,1,6600
4046,3591,11,8,3200
4047,3592,23,1,2850
4048,3593,27,1,5000
4049,3594,28,3,5500
4050,3594,16,5,6600
4051,3595,7,1,4250
4052,3596,30,1,4700
4053,3597,6,1,8000
4054,3598,28,1,5500
4055,3598,11,2,3200
4056,3599,3,1,4000
4057,3600,1,1,7200
4058,3601,3,1,4000
4059,3601,27,1,5000
4060,3602,3,1,4000
4061,3603,14,1,5850
4062,3604,7,1,4250
4063,3604,1,2,7200
4064,3605,27,1,5000
4065,3606,2,1,5450
4066,3607,11,1,3200
4067,3608,11,1,3200
4068,3609,4,1,4350
4069,3610,30,1,4700
4070,3611,23,1,2850
4071,3612,1,1,7200
4072,3613,6,1,8000
4073,3614,23,4,2850
4074,3615,22,1,5800
4075,3616,11,1,3200
4076,3617,17,1,4800
4077,3618,7,2,4250
4078,3619,23,1,2850
4079,3620,22,1,5800
4080,3621,23,1,2850
4081,3622,7,1,4250
4082,3622,30,1,4700
4083,3623,18,1,1650
4084,3624,25,1,3850
4085,3625,23,1,2850
4086,3626,21,1,4350
4087,3627,22,1,5800
4088,3628,22,1,5800
4089,3629,28,4,5500
4090,3630,3,1,4000
4091,3631,18,1,1650
4092,3632,14,1,5850
4093,3633,18,1,1650
4094,3634,21,1,4350
4095,3635,1,1,7200
4096,3636,22,1,5800
4097,3637,23,1,2850
4098,3638,1,1,7200
4099,3639,2,1,5450
4100,3640,2,1,5450
4101,3641,22,1,5800
4102,3642,17,1,4800
4103,3643,18,1,1650
4104,3644,21,1,4350
4105,3645,28,1,5500
4106,3646,18,1,1650
4107,3647,1,1,7200
4108,3648,21,1,4350
4109,3649,7,1,4250
4110,3650,10,2,5100
4111,3651,30,1,4700
4112,3652,17,1,4800
4113,3653,27,1,5000
4114,3654,14,1,5850
4115,3655,11,1,3200
4116,3655,18,1,1650
4117,3656,30,1,4700
4118,3657,24,1,5400
4119,3658,11,2,3200
4120,3659,24,1,5400
4121,3660,7,1,4250
4122,3661,7,1,4250
4123,3662,6,1,8000
4124,3663,23,1,2850
4125,3664,11,4,3200
4126,3665,27,1,5000
4127,3666,18,1,1650
4128,3667,18,1,1650
4129,3668,10,5,5100
4130,3669,11,6,3200
4131,3669,16,4,6600
4132,3670,18,1,1650
4133,3671,7,1,4250
4134,3672,30,1,4700
4135,3673,23,1,2850
4136,3674,1,1,7200
4137,3675,14,1,5850
4138,3675,18,2,1650
4139,3676,30,1,4700
4140,3677,22,1,5800
4141,3678,30,2,4700
4142,3679,7,1,4250
4143,3680,3,1,4000
4144,3681,25,1,3850
4145,3682,30,1,4700
4146,3683,7,1,4250
4147,3683,17,1,4800
4148,3684,7,1,4250
4149,3685,23,1,2850
4150,3686,30,1,4700
4151,3687,7,1,4250
4152,3688,17,1,4800
4153,3689,10,2,5100
4154,3690,27,2,5000
4155,3691,14,1,5850
4156,3692,2,1,5450
4157,3693,2,1,5450
4158,3694,7,1,4250
4159,3695,1,1,7200
4160,3696,6,1,8000
4161,3696,17,1,4800
4162,3697,18,1,1650
4163,3698,7,1,4250
4164,3699,25,1,3850
4165,3700,28,3,5500
4166,3700,11,2,3200
4167,3701,3,1,4000
4168,3702,1,1,7200
4169,3703,14,1,5850
4170,3704,22,1,5800
4171,3705,17,1,4800
4172,3706,27,1,5000
4173,3707,14,1,5850
4174,3708,16,1,6600
4175,3709,21,1,4350
4176,3710,4,1,4350
4177,3711,1,1,7200
4178,3712,3,1,4000
4179,3713,7,4,4250
4180,3714,1,1,7200
4181,3715,17,1,4800
4182,3716,6,1,8000
4183,3717,4,1,4350
4184,3718,4,1,4350
4185,3719,24,1,5400
4186,3720,21,1,4350
4187,3721,11,1,3200
4188,3721,17,1,4800
4189,3722,11,2,3200
4190,3723,23,1,2850
4191,3724,21,1,4350
4192,3725,11,1,3200
4193,3726,7,1,4250
4194,3727,1,1,7200
4195,3727,11,1,3200
4196,3728,23,1,2850
4197,3729,7,1,4250
4198,3730,22,1,5800
4199,3731,30,3,4700
4200,3732,7,1,4250
4201,3733,18,1,1650
4202,3734,30,1,4700
4203,3735,17,1,4800
4204,3736,30,1,4700
4205,3737,20,1,10150
4206,3738,24,1,5400
4207,3739,18,1,1650
4208,3740,26,1,7300
4209,3741,30,1,4700
4210,3742,1,1,7200
4211,3743,25,1,3850
4212,3743,16,3,6600
4213,3743,11,8,3200
4214,3744,24,1,5400
4215,3745,22,1,5800
4216,3746,8,1,8300
4217,3747,30,1,4700
4218,3748,25,1,3850
4219,3749,11,1,3200
4220,3750,11,1,3200
4221,3751,18,2,1650
4222,3752,11,1,3200
4223,3753,1,1,7200
4224,3754,5,1,7800
4225,3755,20,1,10150
4226,3755,26,1,7300
4227,3756,10,1,5100
4228,3756,28,5,5500
4229,3757,23,1,2850
4230,3757,6,1,8000
4231,3758,25,1,3850
4232,3759,28,4,5500
4233,3760,24,1,5400
4234,3761,8,1,8300
4235,3762,17,1,4800
4236,3763,18,1,1650
4237,3764,23,1,2850
4238,3765,7,1,4250
4239,3766,25,2,3850
4240,3767,21,1,4350
4241,3768,26,1,7300
4242,3769,7,1,4250
4243,3770,28,2,5500
4244,3770,30,2,4700
4245,3771,20,1,10150
4246,3772,11,1,3200
4247,3773,14,1,5850
4248,3774,6,1,8000
4249,3775,28,1,5500
4250,3776,8,1,8300
4251,3777,14,1,5850
4252,3778,11,1,3200
4253,3779,28,4,5500
4254,3780,30,1,4700
4255,3781,11,10,3200
4256,3781,23,5,2850
4257,3781,28,2,5500
4258,3782,2,1,5450
4259,3783,24,1,5400
4260,3784,17,1,4800
4261,3785,18,1,1650
4262,3786,25,1,3850
4263,3787,11,8,3200
4264,3788,6,1,8000
4265,3789,18,1,1650
4266,3790,22,1,5800
4267,3791,23,1,2850
4268,3792,1,1,7200
4269,3793,1,1,7200
4270,3794,21,1,4350
4271,3795,7,1,4250
4272,3796,21,1,4350
4273,3797,23,1,2850
4274,3798,5,1,7800
4275,3799,8,1,8300
4276,3800,11,3,3200
4277,3800,28,5,5500
4278,3801,24,1,5400
4279,3802,2,1,5450
4280,3803,8,1,8300
4281,3804,17,1,4800
4282,3805,30,1,4700
4283,3806,7,1,4250
4284,3807,11,1,3200
4285,3808,26,1,7300
4286,3809,18,1,1650
4287,3809,23,1,2850
4288,3810,5,1,7800
4289,3811,5,1,7800
4290,3812,18,1,1650
4291,3813,23,2,2850
4292,3813,10,1,5100
4293,3814,2,1,5450
4294,3815,6,1,8000
4295,3816,26,1,7300
4296,3817,8,1,8300
4297,3818,22,2,5800
4298,3819,11,1,3200
4299,3820,11,4,3200
4300,3820,16,4,6600
4301,3821,11,1,3200
4302,3822,12,1,3650
4303,3823,18,1,1650
4304,3824,17,1,4800
4305,3825,28,1,5500
4306,3825,11,1,3200
4307,3826,17,1,4800
4308,3827,22,1,5800
4309,3828,26,1,7300
4310,3829,6,1,8000
4311,3830,17,1,4800
4312,3831,21,1,4350
4313,3832,23,1,2850
4314,3833,21,1,4350
4315,3834,18,1,1650
4316,3835,8,1,8300
4317,3836,21,1,4350
4318,3837,6,1,8000
4319,3838,5,1,7800
4320,3839,22,1,5800
4321,3840,6,1,8000
4322,3841,8,1,8300
4323,3842,17,2,4800
4324,3843,30,1,4700
4325,3844,8,1,8300
4326,3845,26,1,7300
4327,3846,28,3,5500
4328,3846,10,4,5100
4329,3846,16,3,6600
4330,3847,20,3,10150
4331,3848,8,3,8300
4332,3849,25,1,3850
4333,3850,7,2,4250
4334,3851,15,1,3700
4335,3852,29,1,10200
4336,3853,20,1,10150
4337,3853,6,1,8000
4338,3854,5,1,7800
4339,3855,26,1,7300
4340,3856,7,1,4250
4341,3856,12,1,3650
4342,3857,12,1,3650
4343,3858,18,1,1650
4344,3859,7,1,4250
4345,3860,7,1,4250
4346,3861,7,1,4250
4347,3862,29,2,10200
4348,3863,29,1,10200
4349,3864,25,1,3850
4350,3865,11,1,3200
4351,3866,5,1,7800
4352,3867,7,1,4250
4353,3868,17,1,4800
4354,3869,2,1,5450
4355,3870,29,1,10200
4356,3870,8,1,8300
4357,3871,23,1,2850
4358,3872,18,1,1650
4359,3873,20,1,10150
4360,3873,20,1,10150
4361,3874,4,1,4350
4362,3875,7,1,4250
4363,3876,20,2,10150
4364,3877,15,1,3700
4365,3878,30,1,4700
4366,3879,9,1,6300
4367,3879,20,1,10150
4368,3879,29,1,10200
4369,3880,29,1,10200
4370,3881,8,1,8300
4371,3882,8,1,8300
4372,3883,20,1,10150
4373,3884,29,1,10200
4374,3885,12,1,3650
4375,3885,25,1,3850
4376,3886,29,1,10200
4377,3887,29,1,10200
4378,3887,17,3,4800
4379,3887,8,1,8300
4380,3888,7,1,4250
4381,3889,18,1,1650
4382,3890,12,2,3650
4383,3891,5,1,7800
4384,3892,12,2,3650
4385,3893,15,1,3700
4386,3894,8,1,8300
4387,3895,20,2,10150
4388,3895,9,1,6300
4389,3896,12,1,3650
4390,3897,8,2,8300
4391,3897,20,2,10150
4392,3898,30,1,4700
4393,3899,7,1,4250
4394,3900,30,1,4700
4395,3901,7,1,4250
4396,3902,11,1,3200
4397,3903,8,1,8300
4398,3904,8,3,8300
4399,3905,7,1,4250
4400,3906,15,1,3700
4401,3907,20,1,10150
4402,3908,5,1,7800
4403,3909,8,1,8300
4404,3909,6,3,8000
4405,3909,20,3,10150
4406,3910,20,1,10150
4407,3911,12,1,3650
4408,3912,12,1,3650
4409,3913,2,1,5450
4410,3914,29,1,10200
4411,3915,29,1,10200
4412,3916,26,1,7300
4413,3916,29,1,10200
4414,3916,20,1,10150
4415,3917,29,1,10200
4416,3917,8,1,8300
4417,3917,8,1,8300
4418,3918,26,3,7300
4419,3918,29,1,10200
4420,3918,8,1,8300
4421,3919,15,2,3700
4422,3920,29,1,10200
4423,3920,5,5,7800
4424,3921,7,1,4250
4425,3922,8,1,8300
4426,3923,15,1,3700
4427,3924,11,1,3200
4428,3925,4,1,4350
4429,3926,26,1,7300
4430,3927,18,1,1650
4431,3928,7,1,4250
4432,3929,12,1,3650
4433,3930,5,1,7800
4434,3930,8,5,8300
4435,3931,7,1,4250
4436,3932,7,1,4250
4437,3933,17,1,4800
4438,3934,15,1,3700
4439,3935,22,1,5800
4440,3936,30,1,4700
4441,3937,30,2,4700
4442,3938,27,1,5000
4443,3939,5,2,7800
4444,3939,17,1,4800
4445,3940,25,1,3850
4446,3941,18,1,1650
4447,3942,8,1,8300
4448,3942,17,2,4800
4449,3943,29,1,10200
4450,3943,5,2,7800
4451,3944,30,1,4700
4452,3945,4,1,4350
4453,3946,12,1,3650
4454,3947,8,1,8300
4455,3947,20,1,10150
4456,3948,14,1,5850
